"Date","PX_LAST","DIV","DIV_GAP","R"
2001-11-08,1.079,0,0,6.11460737822469
2001-11-09,1.083,0,0,0.370028174285595
2001-11-12,1.05,0,0,-3.09448038494215
2001-11-13,1.11,0,0,5.55698511548108
2001-11-14,1.079,0,0,-2.83253290482453
2001-11-15,1.051,0,0,-2.62925943811836
2001-11-16,1.06,0,0,0.85268162291618
2001-11-19,1.061,0,0,0.0942951507870141
2001-11-20,1.083,0,0,2.05231083870075
2001-11-21,1.108,0,0,2.28216203062387
2001-11-22,1.201,0,0,8.05979547727543
2001-11-23,1.21,0,0,0.74658165108032
2001-11-26,1.228,0,0,1.4766470116301
2001-11-27,1.268,0,0,3.20540262900835
2001-11-28,1.277,0,0,0.707272103536801
2001-11-29,1.322,0,0,3.46321643790924
2001-11-30,1.392,0,0,5.15958204827332
2001-12-03,1.425,0,0,2.3430251808386
2001-12-04,1.526,0,0,6.84781191416514
2001-12-05,1.563,0,0,2.39571185770743
2001-12-06,1.699,0,0,8.34327912504554
2001-12-07,1.89,0,0,10.6536986381756
2001-12-10,1.9,0,0,0.527705710084382
2001-12-11,1.988,0,0,4.52752220619876
2001-12-13,1.817,0,0,-8.99423188203481
2001-12-14,1.842,0,0,1.36651484190809
2001-12-17,1.976,0,0,7.0222661492561
2001-12-18,2.019,0,0,2.15277400050243
2001-12-19,2.125,0,0,5.11694630456797
2001-12-20,2.128,0,0,0.141076910301789
2001-12-21,2.127,0,0,-0.0470035261297968
2001-12-24,2.24,0,0,5.17633296488485
2001-12-25,2.2,0,0,-1.80185055026784
2001-12-26,2.237,0,0,1.66783221437224
2001-12-27,2.219,0,0,-0.807903855753581
2001-12-28,2.17,0,0,-2.23294763980887
2001-12-29,2.219,0,0,2.23294763980886
2002-01-03,2.268,0,0,2.18417419150486
2002-01-04,2.301,0,0,1.44454251877233
2002-01-08,2.36,0,0,2.53178079842898
2002-01-09,2.33,0,0,-1.27933514599095
2002-01-10,2.311,0,0,-0.818793628536555
2002-01-11,2.332,0,0,0.904593719600224
2002-01-14,2.312,0,0,-0.861331767811495
